Report_ID,Crime_Type,Severity,Latitude,Longitude,Timestamp
1143,Fire Incident,Critical,14.189525,125.898869,2024-05-14 13:03:00
1144,Homicide,Critical,14.739151,118.786693,2024-12-06 00:38:00
1145,Assault,Critical,17.917735,119.040219,2024-11-06 22:04:00
1146,Domestic Violence,Critical,7.267524,116.813968,2024-02-15 10:17:00
1147,Fire Incident,Critical,10.440266,126.955544,2024-07-07 01:02:00
1148,Burglary,Medium,11.168048,121.40894,2024-05-26 02:56:00
1149,Fire Incident,Critical,7.49819,121.41263,2024-04-14 18:21:00
1150,Fraud,Medium,13.595528,117.168747,2024-11-17 13:11:00
1151,Burglary,Medium,5.488053,116.774536,2024-07-01 11:29:00
1152,Terrorism Threat,Critical,5.262707,121.474715,2024-01-01 15:09:00
1153,Robbery,Critical,8.730111,123.700607,2024-10-11 22:59:00
1154,Theft,High,11.693952,120.44304,2024-02-21 01:04:00
1155,Vandalism,Low,10.381934,123.581874,2024-12-17 00:43:00
1156,Homicide,Critical,12.941414,126.285464,2024-09-18 08:33:00
1157,Domestic Violence,Critical,10.608607,122.954998,2024-03-07 00:31:00
1158,Traffic Accident,High,6.126395,121.056033,2024-07-30 03:23:00
1159,Drug Trafficking,High,12.762657,126.642643,2024-05-19 02:01:00
1160,Cybercrime,High,17.55045,122.936788,2024-09-18 14:32:00
1161,Public Disturbance,Low,17.392998,120.817821,2024-05-17 23:07:00
1162,Kidnapping,Critical,5.499776,116.279011,2024-06-22 15:49:00
1163,Public Disturbance,Medium,5.881897,121.946073,2024-08-12 01:59:00
1164,Public Disturbance,Medium,18.532038,116.180601,2024-09-04 01:26:00
1165,Robbery,Critical,16.028899,116.47096,2024-03-27 01:28:00
1166,Drug Trafficking,Critical,18.161257,125.5722,2024-04-18 11:09:00
1167,Vandalism,Low,5.516287,117.557495,2024-01-14 21:09:00
1168,Public Disturbance,Low,8.397556,123.136651,2024-01-11 11:03:00
1169,Drug Possession,Medium,17.665273,125.028131,2024-03-11 20:18:00
1170,Terrorism Threat,Critical,13.557162,125.188874,2024-02-16 13:44:00
1171,Homicide,Critical,6.598516,122.544751,2024-06-09 14:47:00
1172,Assault,High,10.96696,124.926731,2024-10-19 17:36:00
1173,Domestic Violence,High,18.661946,122.335637,2024-04-10 00:00:00
1174,Domestic Violence,High,15.69919,122.523938,2024-09-01 07:21:00
1175,Assault,High,8.834507,124.333051,2024-05-02 08:54:00
1176,Traffic Accident,Medium,11.141257,126.182431,2024-01-30 15:15:00
1177,Kidnapping,Critical,6.39955,125.321034,2024-09-30 21:21:00
1178,Drug Possession,Medium,17.314777,116.887949,2024-01-06 06:14:00
1179,Drug Possession,Medium,14.894377,122.531036,2024-07-25 14:34:00
1180,Fraud,High,14.693017,118.267762,2024-07-16 07:11:00
1181,Terrorism Threat,Critical,10.768439,126.318986,2024-01-28 09:28:00
1182,Drug Possession,High,13.568697,116.968233,2024-08-07 07:50:00
1183,Traffic Accident,High,5.063981,118.592029,2024-03-26 13:35:00
1184,Homicide,Critical,13.664893,125.490042,2024-06-08 16:07:00
1185,Terrorism Threat,Critical,15.784638,123.252599,2024-07-20 06:54:00
1186,Robbery,High,6.577508,117.641392,2024-12-11 10:57:00
1187,Public Disturbance,Low,7.236634,126.149403,2024-02-09 08:12:00
1188,Traffic Accident,High,7.934257,118.7652,2024-11-25 23:19:00
1189,Robbery,High,15.365836,126.173475,2024-05-08 01:51:00
1190,Drug Possession,Medium,11.79086,117.276716,2024-06-20 08:09:00
1191,Terrorism Threat,Critical,13.297893,119.585695,2024-05-24 17:25:00
1192,Domestic Violence,High,15.905654,119.587454,2024-03-12 09:47:00
1193,Vandalism,Medium,17.178408,120.130856,2024-06-09 16:21:00
1194,Assault,Critical,13.191292,116.597733,2024-11-13 09:17:00
1195,Kidnapping,Critical,8.026312,122.703769,2024-05-09 15:50:00
1196,Fire Incident,Critical,10.228791,121.035142,2024-05-21 09:06:00
1197,Traffic Accident,High,7.830952,117.399329,2024-02-13 10:29:00
1198,Burglary,Medium,6.55553,121.120877,2024-10-31 12:59:00
1199,Drug Possession,High,8.07795,119.246777,2024-04-24 04:04:00
1200,Drug Possession,Medium,6.210641,125.426711,2024-12-22 05:37:00
1201,Drug Trafficking,Critical,16.717846,119.07088,2024-11-07 17:46:00
1202,Vandalism,Low,9.582143,122.374137,2024-04-18 11:26:00
1203,Theft,High,18.722577,116.440645,2024-12-08 17:15:00
1204,Robbery,Critical,12.435704,121.271963,2024-03-12 08:39:00
1205,Terrorism Threat,Critical,11.933991,116.914007,2024-01-10 01:06:00
1206,Fraud,Medium,6.857968,119.253695,2024-03-07 01:36:00
1207,Theft,High,14.366499,117.779831,2024-11-30 10:32:00
1208,Theft,High,11.492649,117.524863,2024-10-22 04:11:00
1209,Drug Possession,High,13.775353,123.742923,2024-01-01 23:49:00
1210,Assault,Critical,17.508082,119.661968,2024-01-24 19:43:00
1211,Cybercrime,High,15.540432,123.678605,2024-05-30 20:08:00
1212,Assault,Critical,15.300651,116.602928,2024-09-22 01:11:00
1213,Robbery,High,10.36137,121.118882,2024-01-30 18:19:00
1214,Traffic Accident,High,7.453744,122.146695,2024-02-18 19:00:00
1215,Drug Trafficking,High,18.737523,118.62496,2024-03-23 16:33:00
1216,Public Disturbance,Low,15.544429,124.369745,2024-08-21 08:30:00
1217,Traffic Accident,High,12.049924,120.65222,2024-02-09 15:45:00
1218,Assault,Critical,9.833172,121.348496,2024-03-30 08:30:00
1219,Public Disturbance,Medium,11.327697,120.049604,2024-02-17 18:55:00
1220,Drug Trafficking,Critical,6.222323,120.297508,2024-05-10 04:57:00
1221,Cybercrime,Medium,6.531109,119.03537,2024-04-17 17:41:00
1222,Public Disturbance,Low,17.249904,121.727564,2024-01-17 12:32:00
1223,Cybercrime,High,18.574044,121.955785,2024-04-06 03:20:00
1224,Public Disturbance,Medium,10.88182,124.114802,2024-01-16 15:25:00
1225,Cybercrime,Medium,5.881293,125.589731,2024-06-18 04:13:00
1226,Domestic Violence,Critical,13.101864,123.213366,2024-08-25 14:37:00
1227,Public Disturbance,Medium,11.412099,122.239768,2024-08-11 04:23:00
1228,Drug Possession,High,8.174947,120.090925,2024-07-28 19:43:00
1229,Robbery,High,9.943693,121.015192,2024-05-01 03:24:00
1230,Drug Possession,High,7.551927,117.928953,2024-04-21 18:20:00
1231,Drug Possession,Medium,6.636843,126.931503,2024-04-02 02:17:00
1232,Terrorism Threat,Critical,8.645701,118.029462,2024-01-26 06:14:00
1233,Domestic Violence,Critical,7.071219,120.93272,2024-04-28 09:35:00
1234,Cybercrime,Medium,17.886076,120.450186,2024-12-29 15:56:00
1235,Kidnapping,Critical,18.269047,126.205924,2024-04-23 15:13:00
1236,Theft,High,14.061415,119.251126,2024-07-30 01:05:00
1237,Kidnapping,Critical,16.194066,124.013982,2024-11-17 22:21:00
1238,Domestic Violence,High,15.242967,125.901919,2024-04-11 12:35:00
1239,Homicide,Critical,9.313151,120.417929,2024-06-09 11:09:00
1240,Terrorism Threat,Critical,10.00351,119.590031,2024-05-22 02:29:00
1241,Vandalism,Medium,7.740019,116.919485,2024-11-20 08:56:00
1242,Assault,Critical,7.722301,119.495336,2024-02-10 19:30:00
1243,Traffic Accident,High,7.071243,125.391845,2024-09-26 03:45:00
1244,Fire Incident,Critical,10.219636,119.131154,2024-09-12 20:22:00
1245,Cybercrime,High,17.240224,116.963585,2024-11-19 11:18:00
1246,Fraud,High,9.040876,124.862401,2024-11-04 15:00:00
1247,Fraud,Medium,16.697161,122.577293,2024-04-14 14:16:00
1248,Drug Trafficking,Critical,11.644584,125.542784,2024-09-01 05:49:00
1249,Assault,Critical,6.238276,120.504067,2024-07-18 00:46:00
1250,Fraud,Medium,12.781394,123.812717,2024-04-09 16:58:00
1251,Drug Trafficking,High,16.651972,119.184095,2024-12-23 05:36:00
1252,Robbery,Critical,16.684193,119.343058,2024-12-03 11:24:00
1253,Vandalism,Low,16.077074,117.694264,2024-08-06 13:50:00
1254,Public Disturbance,Low,14.153382,125.819552,2024-10-30 18:20:00
1255,Drug Possession,High,17.695105,123.092644,2024-01-21 17:04:00
1256,Homicide,Critical,15.706057,121.423552,2024-02-18 14:06:00
1257,Traffic Accident,High,12.918044,125.551805,2024-12-12 15:24:00
1258,Homicide,Critical,10.224831,124.06253,2024-01-13 18:37:00
1259,Burglary,Medium,13.143163,117.607508,2024-12-01 17:19:00
1260,Kidnapping,Critical,10.003397,116.581772,2024-09-19 23:47:00
1261,Fraud,High,5.682009,119.208305,2024-02-25 22:38:00
1262,Drug Trafficking,High,15.705651,122.586387,2024-05-01 16:54:00
1263,Domestic Violence,Critical,16.575508,123.534639,2024-08-07 05:37:00
1264,Burglary,High,6.341668,122.380513,2024-04-14 15:38:00
1265,Theft,Medium,12.25439,120.103156,2024-12-19 02:13:00
1266,Fraud,High,17.892703,117.793321,2024-06-07 15:39:00
1267,Kidnapping,Critical,12.047361,125.147309,2024-03-23 23:42:00
1268,Fraud,High,17.824436,117.282222,2024-04-05 13:26:00
1269,Theft,High,9.874939,123.601558,2024-04-11 05:26:00
1270,Terrorism Threat,Critical,17.456169,122.574135,2024-09-06 01:40:00
1271,Drug Possession,High,5.402634,124.960315,2024-06-10 21:59:00
1272,Kidnapping,Critical,16.995413,117.565953,2024-06-13 23:40:00
1273,Cybercrime,Medium,7.937774,126.792205,2024-11-05 08:00:00
1274,Homicide,Critical,6.088294,124.521615,2024-11-10 00:35:00
1275,Robbery,High,6.509443,124.723607,2024-02-13 03:44:00
1276,Public Disturbance,Low,17.71941,116.476096,2024-08-07 15:38:00
1277,Theft,Medium,15.953191,126.121079,2024-05-29 13:38:00
1278,Drug Trafficking,High,14.388409,116.32185,2024-04-15 23:47:00
1279,Burglary,High,9.930846,125.406519,2024-06-25 02:09:00
1280,Assault,High,16.474211,124.395684,2024-06-07 00:18:00
1281,Drug Trafficking,Critical,7.404828,124.294197,2024-01-04 03:39:00
1282,Homicide,Critical,17.939249,126.125249,2024-12-11 16:15:00
1283,Traffic Accident,Medium,11.155322,126.535225,2024-05-11 16:33:00
1284,Traffic Accident,High,10.937286,121.656761,2024-10-23 18:56:00
1285,Homicide,Critical,15.659732,119.457083,2024-12-05 06:13:00
1286,Homicide,Critical,12.276186,121.453976,2024-09-20 01:18:00
1287,Cybercrime,Medium,6.151471,121.430841,2024-10-07 04:32:00
1288,Cybercrime,High,13.405453,119.432076,2024-11-19 06:41:00
1289,Vandalism,Medium,9.068251,125.409022,2024-05-17 11:15:00
1290,Assault,Critical,18.147148,120.041855,2024-01-10 07:26:00
1291,Public Disturbance,Low,10.549177,121.749286,2024-03-02 21:35:00
1292,Homicide,Critical,7.007146,120.406867,2024-03-15 01:43:00
1293,Drug Possession,Medium,10.09194,118.18995,2024-05-25 19:51:00
1294,Fire Incident,Critical,6.71867,125.2192,2024-12-29 10:34:00
1295,Burglary,High,15.588241,124.810827,2024-10-18 10:37:00
1296,Traffic Accident,High,14.333478,126.451527,2024-12-18 19:49:00
1297,Burglary,Medium,15.751994,117.188403,2024-07-01 13:07:00
1298,Public Disturbance,Medium,8.231505,126.366433,2024-01-22 15:27:00
1299,Homicide,Critical,15.329177,125.133437,2024-12-28 17:32:00
1300,Theft,Medium,10.356862,123.471248,2024-04-21 05:15:00
1301,Cybercrime,Medium,15.6424,123.271887,2024-12-24 09:36:00
1302,Terrorism Threat,Critical,7.827045,123.283026,2024-12-22 23:44:00
1303,Burglary,High,16.332742,121.945819,2024-01-13 20:48:00
1304,Robbery,Critical,17.321759,117.310475,2024-11-23 18:20:00
1305,Domestic Violence,Critical,11.195786,116.395792,2024-05-08 19:00:00
1306,Cybercrime,Medium,11.880715,117.479371,2024-10-10 07:40:00
1307,Public Disturbance,Low,12.963973,121.396091,2024-12-08 02:40:00
1308,Public Disturbance,Low,12.093591,120.305233,2024-12-26 05:21:00
1309,Fire Incident,Critical,13.637155,119.880401,2024-07-26 02:54:00
1310,Domestic Violence,High,5.394058,116.496303,2024-09-23 19:28:00
1311,Traffic Accident,Medium,15.712716,122.876683,2024-10-04 03:00:00
1312,Homicide,Critical,10.994075,126.911401,2024-10-26 22:59:00
1313,Traffic Accident,Medium,14.25736,118.723753,2024-08-15 06:20:00
1314,Assault,High,17.165159,117.259184,2024-05-03 15:06:00
1315,Theft,High,5.523287,123.235446,2024-11-03 15:15:00
1316,Fraud,High,5.285632,121.166699,2024-01-17 04:36:00
1317,Domestic Violence,Critical,12.98495,119.546635,2024-03-12 03:52:00
1318,Public Disturbance,Low,14.672096,118.264991,2024-12-27 17:00:00
1319,Domestic Violence,High,13.60759,119.996677,2024-11-13 11:29:00
1320,Drug Trafficking,Critical,13.896219,126.71518,2024-02-24 20:19:00
1321,Drug Trafficking,Critical,8.712171,119.270523,2024-10-19 17:56:00
1322,Vandalism,Low,15.047896,122.360126,2024-09-02 06:40:00
1323,Burglary,Medium,12.929996,121.8417,2024-11-07 00:12:00
1324,Drug Trafficking,Critical,16.139124,123.166905,2024-08-07 19:09:00
1325,Cybercrime,High,14.288394,119.446883,2024-10-28 16:39:00
1326,Fire Incident,Critical,8.517707,121.669062,2024-05-11 12:13:00
1327,Theft,Medium,13.075806,118.342481,2024-12-06 06:34:00
1328,Burglary,High,18.084903,123.992766,2024-02-13 14:30:00
1329,Drug Trafficking,Critical,11.474814,118.644113,2024-08-06 15:41:00
1330,Fraud,High,9.461145,125.132358,2024-02-16 21:57:00
1331,Drug Trafficking,Critical,8.737087,119.157491,2024-04-26 22:24:00
1332,Burglary,Medium,10.682123,117.249144,2024-05-19 17:58:00
1333,Theft,Medium,16.158627,119.415946,2024-12-19 10:40:00
1334,Fraud,High,14.056909,116.407041,2024-04-26 00:59:00
1335,Burglary,Medium,5.407986,124.686368,2024-07-21 06:25:00
1336,Drug Possession,Medium,18.493016,121.344262,2024-01-15 11:55:00
1337,Robbery,High,9.394667,119.277771,2024-02-16 07:10:00
1338,Fraud,High,14.403409,125.742913,2024-10-16 00:14:00
1339,Kidnapping,Critical,8.304576,122.280707,2024-12-30 06:28:00
1340,Homicide,Critical,12.307406,125.118797,2024-07-02 08:39:00
1341,Public Disturbance,Low,8.333076,117.345045,2024-08-16 05:14:00
1342,Domestic Violence,Critical,16.281783,124.183549,2024-11-03 22:10:00
1343,Drug Trafficking,High,6.495396,118.355195,2024-07-18 22:03:00
1344,Terrorism Threat,Critical,10.717258,125.491899,2024-02-10 17:22:00
1345,Public Disturbance,Medium,14.794648,117.242575,2024-11-04 14:06:00
1346,Public Disturbance,Low,18.486415,125.673769,2024-04-15 12:30:00
1347,Traffic Accident,High,15.019397,125.035019,2024-01-16 08:17:00
1348,Robbery,High,14.669554,124.67683,2024-06-23 12:38:00
1349,Burglary,High,9.329759,126.54332,2024-09-21 05:21:00
1350,Homicide,Critical,12.48875,118.600201,2024-11-18 03:32:00
1351,Fire Incident,Critical,5.110125,126.568228,2024-07-05 01:46:00
1352,Cybercrime,Medium,18.108514,124.323347,2024-08-04 13:50:00
1353,Drug Trafficking,High,17.822471,122.94488,2024-10-22 20:24:00
1354,Robbery,Critical,17.130224,125.055176,2024-12-24 00:56:00
1355,Public Disturbance,Medium,17.970961,119.659944,2024-11-03 13:22:00
1356,Homicide,Critical,16.541612,123.683304,2024-02-18 07:51:00
1357,Traffic Accident,High,13.429623,124.947709,2024-08-25 22:41:00
1358,Terrorism Threat,Critical,14.732941,124.38173,2024-05-13 19:04:00
1359,Terrorism Threat,Critical,16.07427,117.497014,2024-10-18 18:04:00
1360,Drug Trafficking,Critical,9.392105,116.904553,2024-04-24 22:08:00
1361,Vandalism,Low,16.857446,123.543287,2024-08-20 13:54:00
1362,Terrorism Threat,Critical,11.697117,124.086893,2024-07-08 19:42:00
1363,Drug Possession,High,16.193401,118.185301,2024-10-28 19:51:00
1364,Traffic Accident,Medium,10.508919,120.15052,2024-06-12 11:11:00
1365,Theft,Medium,17.923573,123.118174,2024-06-15 12:56:00
1366,Assault,Critical,7.775727,123.713873,2024-05-02 21:13:00
1367,Robbery,Critical,13.652057,122.60432,2024-04-18 16:21:00
1368,Assault,Critical,7.38172,122.239672,2024-01-11 06:40:00
1369,Fraud,High,16.581604,121.435639,2024-06-12 11:08:00
1370,Drug Trafficking,High,18.244733,124.947537,2024-07-12 20:13:00
1371,Cybercrime,High,10.349029,120.744394,2024-05-30 10:42:00
1372,Drug Trafficking,Critical,15.173913,118.082995,2024-05-11 08:11:00
1373,Fraud,Medium,5.402824,126.73741,2024-06-20 11:24:00
1374,Terrorism Threat,Critical,17.702595,120.066015,2024-11-29 14:59:00
1375,Assault,High,11.564343,125.585878,2024-10-16 11:46:00
1376,Drug Trafficking,Critical,14.918344,124.097145,2024-07-05 13:52:00
1377,Assault,High,12.798,116.573239,2024-06-20 00:09:00
1378,Public Disturbance,Medium,18.954352,126.332541,2024-02-03 03:22:00
1379,Theft,High,12.063588,120.190314,2024-10-14 09:49:00
1380,Traffic Accident,Medium,18.552809,122.155164,2024-05-10 14:45:00
1381,Burglary,Medium,12.052454,126.233596,2024-12-06 20:22:00
1382,Kidnapping,Critical,6.255072,123.812811,2024-11-11 05:59:00
1383,Kidnapping,Critical,8.645684,119.445966,2024-04-03 02:42:00
1384,Public Disturbance,Medium,15.469527,126.188607,2024-07-25 00:28:00
1385,Burglary,High,12.237618,120.793529,2024-04-30 03:18:00
1386,Domestic Violence,Critical,15.691456,117.663912,2024-11-16 09:22:00
1387,Robbery,High,7.080691,118.528466,2024-01-27 02:44:00
1388,Public Disturbance,Medium,7.289769,121.138461,2024-03-25 11:40:00
1389,Public Disturbance,Low,11.181276,126.877004,2024-12-19 07:28:00
1390,Terrorism Threat,Critical,11.90184,125.304222,2024-04-17 19:25:00
1391,Homicide,Critical,9.89446,118.241071,2024-07-25 21:17:00
1392,Drug Possession,Medium,15.499113,125.048289,2024-06-03 15:53:00
1393,Theft,Medium,10.829866,116.84519,2024-12-28 17:07:00
1394,Homicide,Critical,17.423148,116.285584,2024-03-29 19:56:00
1395,Fire Incident,Critical,10.229816,126.220633,2024-03-18 05:42:00
1396,Domestic Violence,High,5.404243,121.062565,2024-12-15 10:04:00
1397,Terrorism Threat,Critical,13.796994,118.962503,2024-01-05 05:27:00
1398,Domestic Violence,High,14.186419,126.459856,2024-08-24 14:18:00
1399,Kidnapping,Critical,7.959136,116.535505,2024-07-25 00:58:00
1400,Domestic Violence,High,15.4132,122.018718,2024-10-04 17:17:00
1401,Assault,Critical,8.572295,118.640881,2024-10-17 11:35:00
1402,Assault,High,16.932842,117.792348,2024-10-20 00:23:00
1403,Cybercrime,Medium,6.688428,121.399296,2024-11-10 20:00:00
1404,Cybercrime,Medium,10.02662,117.057226,2024-09-24 13:46:00
1405,Drug Trafficking,Critical,11.236194,120.268985,2024-07-14 12:01:00
1406,Fraud,Medium,15.590869,124.920938,2024-05-15 16:48:00
1407,Fraud,High,6.301264,121.646756,2024-12-03 12:41:00
1408,Vandalism,Low,18.029347,121.800066,2024-03-02 03:29:00
1409,Cybercrime,High,11.122977,125.979285,2024-12-13 18:51:00
1410,Cybercrime,Medium,18.778607,123.527453,2024-08-06 18:01:00
1411,Vandalism,Medium,9.136743,116.525011,2024-02-25 17:30:00
1412,Robbery,High,12.149122,120.543213,2024-12-04 08:27:00
1413,Burglary,High,8.568043,116.899465,2024-01-12 20:18:00
1414,Homicide,Critical,15.367226,121.091668,2024-05-12 16:19:00
1415,Fire Incident,Critical,5.633622,120.578767,2024-08-04 17:46:00
1416,Domestic Violence,Critical,15.60296,120.949427,2024-07-12 00:30:00
1417,Domestic Violence,High,7.954957,116.860426,2024-07-07 19:54:00
1418,Homicide,Critical,11.073185,116.197067,2024-10-14 13:58:00
1419,Homicide,Critical,5.186264,123.213811,2024-12-01 01:55:00
1420,Fire Incident,Critical,17.162927,126.623842,2024-12-20 10:05:00
1421,Cybercrime,High,14.669272,126.594558,2024-10-14 15:04:00
1422,Cybercrime,Medium,6.751253,116.152635,2024-03-22 11:48:00
1423,Theft,Medium,17.026168,118.301524,2024-04-15 16:45:00
1424,Vandalism,Medium,16.789256,125.440083,2024-05-19 00:28:00
1425,Assault,Critical,15.776096,117.629822,2024-11-03 04:52:00
1426,Theft,Medium,7.325477,117.676645,2024-11-20 05:35:00
1427,Public Disturbance,Medium,5.274789,120.944679,2024-06-25 16:15:00
1428,Drug Trafficking,Critical,12.972026,125.172224,2024-02-07 01:55:00
1429,Domestic Violence,High,6.437289,125.323925,2024-11-10 10:02:00
1430,Fraud,High,15.319096,122.554235,2024-07-30 17:39:00
1431,Robbery,Critical,10.595525,121.646913,2024-12-21 06:41:00
1432,Vandalism,Low,12.396323,120.64205,2024-08-17 23:52:00
1433,Assault,Critical,17.500281,120.588512,2024-12-10 16:10:00
1434,Homicide,Critical,11.927043,126.328609,2024-09-09 12:08:00
1435,Terrorism Threat,Critical,14.765202,116.228876,2024-07-28 17:21:00
1436,Drug Trafficking,Critical,9.813863,118.553134,2024-06-08 23:34:00
1437,Domestic Violence,Critical,6.83622,119.227334,2024-10-11 06:13:00
1438,Fraud,High,16.143617,124.797306,2024-04-27 23:36:00
1439,Drug Trafficking,Critical,14.669766,116.948111,2024-12-17 15:06:00
1440,Kidnapping,Critical,7.426075,117.719455,2024-12-24 09:34:00
1441,Homicide,Critical,16.108754,126.373602,2024-12-25 12:28:00
1442,Cybercrime,Medium,7.932061,116.517543,2024-01-14 04:51:00
1443,Traffic Accident,High,9.998614,117.74466,2024-01-24 06:42:00
